,UTC_Start,UTC_Stop_WAS,UTC_Mean_1s,P,T,TAS,U,V,W,lat,lon,OCS_WAS,DMS_WAS,CFC12_WAS,CFC11_WAS,CFC113_WAS,CFC114_WAS,HFC134a_WAS,HCFC22_WAS,HCFC142b_WAS,HCFC141b_WAS,H1301_WAS,H2402_WAS,H1211_WAS,CH3CCl3_WAS,CCl4_WAS,CHCl3_WAS,CH2Cl2_WAS,C2Cl4_WAS,CH3Cl_WAS,CH3Br_WAS,CH3I_WAS,CH2Br2_WAS,CHBrCl2_WAS,CHBr2Cl_WAS,CHBr3_WAS,CH2ClCH2Cl_WAS,MeONO2_WAS,EthONO2_WAS,iPropONO2_WAS,nPropONO2_WAS,x2ButONO2_WAS,x3PentONO2_WAS,x2PentONO2_WAS,x3Me2ButONO2_WAS,Ethane_WAS,Ethene_WAS,Ethyne_WAS,Propane_WAS,Propene_WAS,iButane_WAS,nButane_WAS,iPentane_WAS,nPentane_WAS,Isoprene_WAS,nHexane_WAS,nHeptane_WAS,x2MePentane_WAS,x3MePentane_WAS,Benzene_WAS,Toluene_WAS,EthBenzene_WAS,mpXylene_WAS,oXylene_WAS,mission
107,1524849300.0,1524849335.0,62118.5,509.558888888889,235.410833333333,176.921666666667,-2.71916666666667,-20.535,-0.254083333333333,-85.7920675,316.50358,546.5,-8888.0,510.1,225.1,69.28,16.24,90.6,240.0,22.63,23.93,3.301,0.396,3.426,1.988,77.9,7.15,19.58,0.334,526.8,5.87,0.162,0.709,0.262,0.208,1.361,2.15,21.976,2.183,0.899,0.122,0.147,0.075,-8888.0,0.03,185.0,-8888,22.0,18.0,-8888,8,10,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
108,1524849360.0,1524849400.0,62181.0,486.726829268293,233.148048780488,176.579024390244,-4.33609756097561,-20.9004878048781,0.0431463414634146,-85.73975,317.472608,558.0,-8888.0,508.0,223.7,69.83,16.33,91.2,241.0,22.64,24.2,3.223,0.383,3.315,2.013,80.9,7.02,19.61,0.313,527.9,,0.171,0.87,0.241,0.193,1.734,2.3,26.839,2.968,1.182,0.144,0.096,-8888.0,-8888.0,-8888.0,,-8888,19.0,16.0,-8888,-8888,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
109,1524849420.0,1524849465.0,62243.5,464.855,230.546956521739,177.462826086957,-4.1154347826087,-20.3123913043478,-0.179826086956522,-85.761528,318.648872,541.6,-8888.0,507.4,221.2,68.72,16.32,90.9,238.0,23.0,23.55,3.311,0.378,3.265,1.978,80.9,7.0,19.5,0.296,521.9,5.71,0.083,0.829,0.234,0.192,1.574,2.19,27.745,2.953,1.071,0.114,0.081,-8888.0,-8888.0,0.046,182.0,-8888,19.0,19.0,-8888,-8888,7,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
110,1524849480.0,1524849512.0,62297.0,446.503939393939,228.262727272727,184.702424242424,-4.22454545454545,-19.1506060606061,-0.151393939393939,-85.8387675,319.3323425,542.3,-8888.0,509.4,222.8,68.81,16.37,87.8,239.0,22.74,23.62,3.266,0.397,3.36,1.923,77.8,6.93,19.37,0.302,524.2,5.8,0.063,0.791,0.258,0.206,1.442,2.21,24.815,2.473,0.882,0.079,0.044,0.047,-8888.0,-8888.0,181.0,-8888,21.0,18.0,-8888,4,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
111,1524849540.0,1524849572.0,62357.0,425.8453125,225.5928125,193.2128125,-2.455625,-19.97625,-0.14859375,-85.9453125,319.1624525,549.1,-8888.0,507.7,225.5,69.38,16.37,92.1,237.0,22.75,23.73,3.312,0.383,3.288,2.086,77.7,7.02,18.75,0.325,524.3,5.99,0.073,0.744,0.235,0.188,1.741,1.75,26.613,2.953,1.082,0.098,0.057,0.082,-8888.0,0.026,178.0,-8888,21.0,18.0,-8888,4,7,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
112,1524849600.0,1524849632.0,62417.0,406.274545454545,223.031515151515,200.751515151515,-0.0639393939393939,-21.3715151515152,-0.252848484848485,-86.0230375,318.0436925,558.4,0.14,510.1,223.6,70.31,16.5,92.9,235.0,23.12,24.38,3.397,0.379,3.317,2.01,80.2,6.79,19.44,0.306,535.6,5.96,0.022,0.687,0.21,0.14,0.825,2.04,20.999,1.921,0.607,0.044,0.02,-8888.0,-8888.0,0.039,179.0,-8888,24.0,18.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
113,1524849660.0,1524849694.0,62478.0,386.496428571429,220.583428571429,206.350142857143,0.0617142857142857,-22.2462857142857,-0.206671428571429,-86.0332425,316.4881625,559.3,0.13,510.2,226.9,72.64,16.65,92.8,239.0,23.36,25.09,3.443,0.4,3.603,1.966,80.7,7.3,20.7,0.286,565.8,6.43,0.016,0.622,0.21,0.133,0.532,1.85,18.3,1.354,0.435,0.02,0.02,-8888.0,-8888.0,-8888.0,175.0,-8888,24.0,13.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
114,1524849720.0,1524849763.0,62542.5,367.175454545455,218.096363636364,209.925227272727,-0.241363636363636,-22.0888636363636,-0.269636363636364,-85.965862,315.260616,544.5,-8888.0,507.2,221.2,68.07,16.2,88.1,234.0,21.89,22.93,3.246,0.416,3.257,1.953,80.4,6.56,19.17,0.291,519.6,6.09,0.038,0.557,0.19,0.104,0.439,1.9,17.94,1.263,0.339,0.017,0.014,-8888.0,-8888.0,0.013,194.0,-8888,27.0,18.0,-8888,-8888,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
115,1524849790.0,1524849830.0,62611.0,347.601463414634,215.926585365854,214.372195121951,-2.62731707317073,-24.5931707317073,-0.301365853658537,-85.852992,315.15113,556.3,-8888.0,509.3,221.6,68.07,16.45,92.2,240.0,22.82,24.07,3.177,0.394,3.301,1.944,76.6,6.27,20.76,0.266,546.0,6.11,0.059,0.596,0.201,0.118,0.355,1.79,14.672,0.997,0.469,0.05,0.175,-8888.0,-8888.0,-8888.0,187.0,-8888,21.0,12.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
116,1524849840.0,1524849880.0,62661.0,333.767804878049,214.619512195122,219.899756097561,-4.49243902439024,-27.2070731707317,-0.510170731707317,-85.787144,315.876802,534.1,-8888.0,507.3,221.6,67.31,16.08,88.6,237.0,22.27,23.56,3.214,0.368,3.22,1.892,80.2,6.63,19.37,0.253,530.5,5.75,0.018,0.561,0.164,0.086,0.239,1.43,13.621,0.728,0.194,-8888.0,0.012,-8888.0,-8888.0,-8888.0,187.0,-8888,23.0,11.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
117,1524849965.0,1524850005.0,62786.0,301.542682926829,210.617317073171,223.808780487805,-3.20048780487805,-27.9270731707317,-0.532878048780488,-85.81129,318.9228725,542.7,-8888.0,507.6,227.0,71.25,16.36,88.5,236.0,22.07,23.84,3.475,0.406,3.423,2.021,76.5,7.09,20.58,0.288,508.1,6.3,0.021,0.698,0.219,0.157,0.474,2.1,21.537,1.602,0.461,0.038,0.029,-8888.0,-8888.0,0.03,173.0,-8888,19.0,13.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
118,1524850020.0,1524850072.0,62847.0,287.306923076923,208.426538461538,223.133269230769,-2.38980769230769,-27.5386538461538,-0.599115384615385,-85.9197716666667,319.809243333333,533.5,-8888.0,502.9,222.1,67.97,16.18,89.7,236.0,22.52,23.03,3.152,0.363,3.256,2.046,75.7,5.75,17.63,0.185,519.9,5.95,0.009,0.519,0.147,0.08,0.179,1.3,18.004,0.702,0.172,0.02,-8888.0,-8888.0,-8888.0,-8888.0,174.0,-8888,17.0,12.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
119,1524850080.0,1524850136.0,62909.0,273.203859649123,206.510175438596,222.651929824561,-1.1119298245614,-25.409298245614,-0.44319298245614,-86.0485833333333,319.710458333333,528.9,-8888.0,503.8,223.2,70.2,16.21,91.2,236.0,22.65,23.32,3.233,0.407,3.368,2.161,75.8,6.13,18.89,0.242,531.1,6.17,0.243,0.591,0.18,0.108,0.355,2.01,19.565,1.857,0.401,0.033,0.021,-8888.0,-8888.0,-8888.0,169.0,-8888,20.0,12.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
120,1524850140.0,1524850199.0,62970.5,259.6845,206.5535,222.0675,-2.9325,-21.1541666666667,-0.232866666666667,-86.1460416666667,318.557271666667,519.1,-8888.0,505.0,218.7,68.02,16.28,89.8,238.0,22.37,22.85,3.046,0.421,3.32,1.989,75.7,5.24,19.71,0.128,526.1,6.41,0.436,0.327,0.105,0.054,0.049,1.06,6.832,0.526,0.069,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,143.0,-8888,14.0,6.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
121,1524850215.0,1524850286.0,63051.5,245.081805555556,208.308611111111,221.178194444444,-1.33263888888889,-19.7766666666667,0.143472222222222,-86.1565428571429,316.165334285714,499.1,-8888.0,489.1,217.5,63.44,16.05,88.3,232.0,21.98,21.45,3.074,0.333,3.003,1.727,66.3,3.59,19.75,0.069,488.7,5.86,0.033,0.354,0.073,0.036,0.033,0.53,1.892,0.223,0.113,-8888.0,0.055,-8888.0,-8888.0,-8888.0,107.0,-8888,7.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
122,1524850320.0,1524850395.0,63158.5,235.206052631579,209.336447368421,223.568289473684,-0.0365789473684211,-16.9292105263158,0.0606315789473684,-86.0016275,314.62770375,493.4,-8888.0,486.6,213.1,69.39,15.95,87.1,232.0,21.65,22.4,2.826,0.374,3.247,1.625,64.7,2.84,17.88,0.048,485.5,5.89,0.338,0.118,0.045,0.026,0.035,0.23,1.144,0.073,0.027,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,100.0,-8888,6.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
123,1524850440.0,1524850526.0,63284.0,224.719195402299,210.999885057471,225.083218390805,1.17425287356322,-12.7465517241379,0.179149425287356,-85.7834,313.415872222222,515.6,-8888.0,485.3,209.7,64.74,16.01,88.0,232.0,22.0,22.1,3.108,,2.916,1.773,65.3,3.29,18.5,0.037,483.5,5.91,0.009,0.117,0.055,0.028,0.018,0.35,0.797,0.053,0.031,0.01,-8888.0,-8888.0,-8888.0,-8888.0,97.0,-8888,7.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
124,1524850560.0,1524850650.0,63406.0,217.127666666667,211.862444444444,226.798777777778,-0.526222222222222,-10.4487777777778,0.0657555555555556,-85.560668,312.295511,480.1,-8888.0,483.0,209.7,,15.96,88.5,232.0,21.8,21.51,3.136,,3.032,1.643,65.6,1.64,13.02,0.038,469.0,5.49,0.083,0.35,0.048,0.047,0.046,0.18,0.479,0.045,0.043,-8888.0,0.014,-8888.0,-8888.0,-8888.0,97.0,-8888,7.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
125,1524850680.0,1524850770.0,63526.0,216.948296703297,212.523241758242,228.249065934066,0.391538461538462,-9.2460989010989,0.169978021978022,-85.337838,311.289074,478.5,-8888.0,495.3,209.6,,16.21,88.7,234.0,22.02,22.04,3.183,,2.983,1.655,66.7,1.66,11.43,0.029,473.6,5.62,0.014,0.161,0.028,0.021,0.019,,0.436,0.034,0.029,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,97.0,-8888,7.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
126,1524851280.0,1524851370.0,64126.0,217.045934065934,213.487252747253,225.04,-1.54857142857143,-7.78527472527473,0.184,-84.221414,307.461994,468.6,-8888.0,478.2,209.6,63.9,16.13,87.2,232.0,21.61,22.05,3.053,,2.903,1.662,65.4,2.56,17.49,0.048,473.9,5.34,0.023,0.228,0.064,0.027,0.022,0.42,0.611,0.135,0.171,0.041,0.087,-8888.0,-8888.0,-8888.0,98.0,-8888,6.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
127,1524851880.0,1524851970.0,64726.0,217.02021978022,214.190549450549,229.269230769231,-1.42868131868132,-6.47813186813187,-0.0004395604395604,-83.069374,304.846876,461.0,-8888.0,479.9,209.7,,16.0,86.1,231.0,21.61,21.78,3.048,,2.879,1.615,65.2,1.22,8.73,0.044,455.0,4.91,0.011,0.17,0.034,0.044,0.059,,0.45,0.087,0.07,-8888.0,0.034,-8888.0,-8888.0,-8888.0,96.0,-8888,5.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
128,1524852480.0,1524852575.0,65328.5,217.013958333333,215.064270833333,229.126770833333,3.52854166666667,-2.5946875,-0.0725104166666667,-81.889858,302.952584,466.1,-8888.0,483.6,210.8,,16.07,87.5,231.0,21.57,21.99,2.926,,2.837,1.653,62.8,1.16,7.7,0.039,445.2,4.67,0.032,0.166,0.021,-8888.0,0.018,,0.292,0.027,0.027,0.012,-8888.0,-8888.0,-8888.0,-8888.0,80.0,-8888,4.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
129,1524852660.0,1524852732.0,65497.0,243.960416666667,216.1325,222.285138888889,2.41958333333333,-3.42444444444444,0.0001805555555555,-81.55537625,302.50893125,466.5,-8888.0,478.4,209.9,62.97,16.01,87.2,227.0,21.78,21.81,2.958,,2.867,1.762,64.0,2.88,18.12,0.047,465.3,5.51,0.042,0.3,0.056,0.041,,0.44,0.567,0.019,0.012,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,89.0,-8888,4.0,6.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
130,1524852840.0,1524852902.0,65672.0,300.346984126984,214.19253968254,198.379523809524,1.26238095238095,-7.97698412698413,0.131777777777778,-81.2395457142857,302.12408,516.4,-8888.0,502.9,220.9,66.0,16.23,90.2,236.0,22.48,22.87,3.227,0.354,3.23,1.818,72.1,3.29,14.78,0.083,518.9,6.38,0.015,0.264,0.065,0.028,,0.7,4.196,0.095,0.041,0.013,-8888.0,-8888.0,-8888.0,-8888.0,150.0,-8888,15.0,6.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
131,1524853020.0,1524853067.0,65844.5,364.375416666667,219.594166666667,176.181666666667,2.58583333333333,-9.48895833333333,0.202791666666667,-80.97328,301.82054,521.3,-8888.0,505.1,219.6,67.9,16.15,88.6,236.0,22.31,23.1,3.248,0.37,3.27,1.991,79.0,5.99,18.94,0.221,526.0,6.33,0.025,0.608,0.154,0.08,0.222,1.95,15.839,0.994,0.259,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,178.0,-8888,18.0,16.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
132,1524853140.0,1524853179.0,65960.5,413.016923076923,224.150256410256,162.004615384615,2.58205128205128,-7.84230769230769,0.318358974358974,-80.8129625,301.64684,522.0,-8888.0,501.2,220.2,67.66,16.15,88.9,232.0,21.77,22.52,3.201,0.377,3.242,2.035,76.8,5.81,19.4,0.219,508.3,6.13,0.013,0.545,0.14,0.098,0.465,1.86,14.898,1.138,0.328,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,162.0,-8888,15.0,11.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
133,1524853320.0,1524853370.0,66146.0,499.924705882353,230.022549019608,170.197843137255,3.95980392156863,-2.22607843137255,-0.173627450980392,-80.5478766666667,301.373636666667,535.1,-8888.0,503.9,226.0,70.5,16.15,88.8,234.0,22.34,23.63,3.264,0.414,3.307,2.023,78.4,6.4,17.91,0.247,515.6,6.18,0.019,0.618,0.175,0.118,0.413,2.26,26.157,2.236,0.587,0.026,0.012,-8888.0,-8888.0,-8888.0,170.0,-8888,17.0,16.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
134,1524853500.0,1524853540.0,66321.0,593.971951219512,237.928536585366,159.84,7.58658536585366,0.0695121951219512,-0.102707317073171,-80.294508,301.125906,537.9,-8888.0,503.7,222.6,69.43,16.25,89.6,237.0,22.21,23.37,3.25,0.382,3.277,2.051,79.7,6.88,18.17,0.389,501.8,5.91,0.159,0.836,0.225,0.19,1.455,2.21,30.744,3.4,1.407,0.172,0.163,-8888.0,-8888.0,0.068,159.0,-8888,15.0,13.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
135,1524853680.0,1524853717.0,66499.5,706.129210526316,245.504473684211,150.943157894737,6.34052631578947,-0.662631578947368,-0.13,-80.0570075,300.9059125,544.3,-8888.0,510.0,227.6,72.65,16.58,90.9,236.0,23.15,23.95,3.323,0.408,3.55,2.023,79.1,7.01,19.45,0.35,521.6,6.08,0.292,0.875,0.245,0.255,1.844,2.12,31.395,3.422,1.328,0.199,0.236,-8888.0,-8888.0,-8888.0,158.0,-8888,17.0,15.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
136,1524853860.0,1524853895.0,66678.5,815.619166666667,249.156666666667,138.546944444444,6.885,-2.83361111111111,-0.0009722222222222,-79.8320325,300.6066075,536.4,-8888.0,503.7,225.9,70.37,16.16,88.2,234.0,21.38,23.25,3.216,0.388,3.317,2.003,77.5,6.48,16.91,0.348,489.2,5.69,0.244,0.782,0.228,0.248,1.816,1.94,29.543,3.453,1.295,0.197,0.218,-8888.0,-8888.0,-8888.0,155.0,-8888,13.0,17.0,-8888,4,7,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
137,1524853900.0,1524853930.0,66716.0,815.396451612903,249.408709677419,144.43064516129,6.79483870967742,-2.27548387096774,0.0463548387096774,-79.784245,300.539155,541.2,-8888.0,506.3,224.9,69.73,16.3,89.2,233.0,22.34,23.22,3.214,0.401,3.319,2.07,78.2,6.84,17.04,0.324,485.1,5.63,0.306,0.795,0.232,0.211,1.879,1.95,29.309,3.258,1.221,0.19,0.198,0.074,-8888.0,0.088,154.0,-8888,16.0,15.0,-8888,-8888,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
138,1524854020.0,1524854052.0,66837.0,815.18303030303,249.591818181818,152.029393939394,8.64151515151515,-0.931818181818182,-0.157575757575758,-79.6301825,300.3248075,540.8,0.43,505.0,227.6,69.15,16.16,88.1,233.0,21.96,22.99,3.099,0.369,3.223,2.041,78.5,6.32,17.08,0.359,490.5,5.66,0.287,0.727,0.251,0.272,1.861,1.99,29.175,3.191,1.149,0.187,0.216,0.108,0.063,0.068,154.0,-8888,15.0,15.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,3,-8888,-8888,-8888,-8888,4.0
139,1524854100.0,1524854136.0,66919.0,815.435405405405,249.824594594595,139.964864864865,10.0635135135135,-0.894594594594595,-0.0027567567567567,-79.5306425,300.1932375,541.3,0.29,510.5,225.8,71.12,16.18,90.4,237.0,22.57,23.54,3.369,0.41,3.397,2.09,79.8,6.44,17.06,0.338,491.8,5.85,0.286,0.829,0.226,0.237,1.839,1.95,30.085,3.423,1.287,0.2,0.197,-8888.0,-8888.0,-8888.0,155.0,-8888,15.0,16.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,3,-8888,-8888,-8888,-8888,4.0
140,1524854310.0,1524854344.0,67128.0,778.691428571429,248.816285714286,151.933714285714,9.27285714285714,0.705142857142857,-0.147457142857143,-79.2874625,299.8755625,544.7,0.17,505.1,226.5,69.0,16.1,91.4,234.0,22.46,23.59,3.214,0.408,3.312,1.944,79.3,6.26,17.17,0.312,490.9,5.53,0.282,0.774,0.231,0.245,1.842,2.29,30.179,3.29,1.29,0.213,0.244,0.077,0.058,0.103,157.0,-8888,19.0,18.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,3,-8888,-8888,-8888,-8888,4.0
141,1524854580.0,1524854623.0,67402.5,591.967954545455,238.231818181818,178.420454545455,9.96909090909091,0.898409090909091,-0.427659090909091,-78.88671,299.383042,538.6,0.17,505.0,225.9,69.05,16.28,88.2,231.0,21.93,23.19,3.088,0.401,3.265,1.984,79.2,5.46,16.56,0.294,493.9,5.66,0.094,0.799,0.236,0.215,1.492,2.11,29.856,2.807,1.19,0.137,0.127,0.063,0.084,0.051,162.0,-8888,15.0,15.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
142,1524854820.0,1524854876.0,67649.0,459.936140350877,226.808947368421,188.302280701754,11.8485964912281,-0.802631578947368,-0.207701754385965,-78.5015666666667,298.942496666667,542.1,-8888.0,507.4,227.9,70.26,16.19,90.6,237.0,22.58,23.95,3.341,0.406,3.381,1.988,79.5,6.24,18.14,0.255,515.3,5.95,0.01,0.67,0.194,0.152,0.756,2.01,24.364,2.045,0.643,0.044,0.03,-8888.0,-8888.0,-8888.0,168.0,-8888,19.0,17.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
143,1524855060.0,1524855124.0,67893.0,366.205625,218.58546875,222.0765625,10.844375,-3.41671875,-0.9239375,-78.0622557142857,298.474991428571,518.9,-8888.0,501.9,224.4,68.24,16.05,86.6,237.0,21.51,22.66,2.997,0.373,3.179,1.929,78.8,5.41,18.44,0.176,488.7,5.81,0.006,0.435,0.172,0.075,0.145,1.31,12.007,0.585,0.184,-8888.0,0.029,-8888.0,-8888.0,-8888.0,168.0,-8888,16.0,11.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
144,1524855300.0,1524855353.0,68127.5,295.075740740741,214.838796296296,224.021111111111,12.0889814814815,1.75592592592593,-0.619925925925926,-77.609505,298.028163333333,515.0,-8888.0,501.9,219.7,69.11,16.27,88.1,237.0,21.83,22.67,3.032,0.402,3.132,1.867,80.4,3.52,20.82,0.086,502.6,6.2,0.01,0.446,0.103,0.038,0.099,1.35,4.326,0.186,0.091,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,128.0,-8888,8.0,5.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
145,1524855540.0,1524855604.0,68373.0,254.511538461538,216.439692307692,230.206,10.9626153846154,5.35784615384615,-0.645707692307692,-77.1173057142857,297.578658571429,484.0,-8888.0,496.1,211.1,67.61,16.11,87.5,233.0,22.22,22.34,3.032,0.347,3.065,1.716,70.2,3.57,19.2,0.056,482.1,5.76,0.008,0.135,0.065,0.032,0.039,0.56,1.179,0.067,0.023,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,97.0,-8888,6.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
146,1524855780.0,1524855860.0,68621.0,220.622222222222,217.673333333333,227.837654320988,12.5817283950617,10.2327160493827,-0.106962962962963,-76.6044777777778,297.14552,479.8,-8888.0,483.7,203.6,64.37,16.01,87.0,236.0,21.25,21.81,2.982,0.336,2.853,1.575,67.0,2.2,12.55,0.04,462.3,5.34,0.013,0.118,0.069,0.035,0.018,,0.706,0.027,0.034,0.018,0.02,-8888.0,-8888.0,-8888.0,85.0,-8888,13.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
147,1524856020.0,1524856115.0,68868.5,207.029895833333,217.066770833333,228.278645833333,12.0453125,12.9984375,-0.0990104166666667,-76.093513,296.745433,466.4,-8888.0,483.6,204.2,64.73,15.93,85.0,231.0,21.7,22.14,3.021,0.352,2.905,1.614,66.0,1.89,14.26,0.039,457.6,5.3,0.015,0.294,0.044,0.025,0.022,,0.535,0.021,0.039,-8888.0,0.015,-8888.0,-8888.0,-8888.0,84.0,-8888,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
148,1524856620.0,1524856714.0,69468.0,207.057473684211,217.814421052632,233.607789473684,10.386,12.8686315789474,0.0756421052631579,-74.810896,295.858837,466.2,-8888.0,488.5,205.2,63.51,16.15,85.3,232.0,21.95,21.44,3.064,0.337,2.892,1.648,61.8,1.99,13.68,0.029,464.9,5.28,0.09,0.049,0.042,0.021,0.02,,0.497,0.015,0.023,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,83.0,-8888,7.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
149,1524857220.0,1524857315.0,70068.5,207.056315789474,219.139789473684,232.462315789474,10.5502105263158,13.0470526315789,-0.192768421052632,-73.532643,295.111766,460.5,-8888.0,484.5,205.0,63.05,16.01,87.3,236.0,21.76,20.91,3.071,0.329,2.844,1.641,63.9,1.96,12.87,0.054,473.7,6.02,0.01,0.188,0.066,0.056,0.027,,0.42,0.015,0.023,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,127.0,-8888,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
